noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT000090.2,ENST00000457540,lncipedia,lnc-AL669831.1-14-1,0.206677015,0.921874983,0.882812475,0,4,0.348797217,3.353770041,7.156125705,0,24
NONHSAT002270.2,NONHSAT002270.2,lncipedia,"lnc-ZNF362-3-1_dup1,lnc-ZNF362-3-1",0.023142061,0.965296205,0.930592411,6,3,5.123034118,29.95183445,0.60096486,6,24
NONHSAT002571.2,NONHSAT002571.2,lncipedia,lnc-PABPC4-1-14_dup1,0.070399046,0.992011715,0.98402343,6,3,0.024185088,9.845974063,1.828158381,6,24
NONHSAT004238.2,NONHSAT004238.2,lncipedia,"lnc-C1orf52-2-1_dup1,lnc-C1orf52-2-1",0.11262202,0.997037746,0.994075493,0,3,0.172409858,6.154632813,1.949750759,0,12
NONHSAT004836.2,ENST00000451213,lncipedia,lnc-SLC30A7-2-7_dup1,0.046228404,0.961154301,0.922308602,6,3,0.581473314,14.99396742,1.2004828,6,24
NONHSAT005528.2,ENST00000425884,lncipedia,lnc-HAO2-2-17,0.049630061,0.867089547,0.80063432,0,4,0.562416674,13.96627699,1.718425033,0,24
NONHSAT005572.2,NONHSAT005572.2,lncipedia,"lnc-ZNF697-2-1_dup1,lnc-ZNF697-2-1",0.183041898,0.837942879,0.756914318,0,4,0.038506187,3.786822505,6.337767341,0,24
NONHSAT006310.2,NONHSAT006310.2,lncipedia,lnc-MCL1-2-1,0.122430569,0.995558982,0.991117963,0,3,0.04602794,5.66155322,2.119559692,0,12
NONHSAT007713.2,NONHSAT007713.2,lncipedia,"lnc-RC3H1-2-1_dup1,lnc-RC3H1-2-1",0.016192678,0.917190787,0.834381574,6,3,7.566082897,42.80620933,0.420499742,6,24
NONHSAT007718.2,ENST00000421851,lncipedia,lnc-SERPINC1-3-1_dup1,0.084127197,0.918361127,0.836722254,0,3,0.102899192,8.239275839,1.456438677,0,12
NONHSAT007719.2,NONHSAT007719.2,lncipedia,lnc-SERPINC1-3-2_dup1,0.103410995,0.897713586,0.795427172,6,3,0.039739566,6.70283833,2.685429532,6,24
NONHSAT008415.2,ENST00000623474,lncipedia,"lnc-IVNS1ABP-3-1_dup1,lnc-IVNS1ABP-3-1",0.068232907,0.937598201,0.875196403,6,3,0.066908659,10.15854687,1.77190697,6,24
NONHSAT008768.2,NONHSAT008768.2,lncipedia,"lnc-CSRP1-4-1_dup1,lnc-CSRP1-4-1",0.039837273,0.97723283,0.954465659,0,3,0.031363042,17.39946349,1.379352876,0,24
NONHSAT009563.2,NONHSAT009563.2,lncipedia,lnc-SLC30A10-9-1,0.037301189,0.984752998,0.969505996,6,3,3.582458599,18.58244207,0.968656322,6,24
NONHSAT009594.2,NONHSAT009594.2,lncipedia,"lnc-BPNT1-2-6_dup1,lnc-BPNT1-2-6",0.056731653,0.927726224,0.855452449,0,3,0.04123362,12.21799732,1.964315376,0,24
NONHSAT009755.2,NONHSAT009755.2,lncipedia,lnc-TP53BP2-1-1_dup1,0.04459511,0.98886525,0.977730499,6,3,0.246499714,15.54312074,1.158068595,6,24
NONHSAT010350.2,NONHSAT010350.2,lncipedia,"lnc-GGPS1-3-1_dup1,lnc-GGPS1-3-1",0.09313572,0.996842427,0.993684853,6,3,0.024946775,7.442334453,2.418595954,6,24
NONHSAT011438.2,NONHSAT011438.2,lncipedia,"lnc-NUDT5-5-1_dup1,lnc-NUDT5-5-1",0.273180004,0.994335031,0.988670063,0,3,0.127675156,2.537327665,4.729385236,0,12
NONHSAT011721.2,ENST00000453465,lncipedia,"lnc-C10orf140-1-1_dup1,lnc-C10orf140-1-1",0.05327533,0.861636597,0.792454895,0,4,0.108279674,13.01065949,1.844641312,0,24
NONHSAT012527.2,ENST00000438202,lncipedia,lnc-LYZL1-3-10,0.043821007,0.818173345,0.727260017,0,4,1.020949231,15.8176916,1.517288401,0,24
NONHSAT012566.2,ENST00000561542,lncipedia,"lnc-MTPAP-1-1_dup1,lnc-MTPAP-1-1",0.027233201,0.920876279,0.841752558,6,3,0.628089427,25.45228478,0.707205666,6,24
NONHSAT012768.2,ENST00000426471,lncipedia,lnc-ANKRD30A-2-5,0.05670978,0.990553907,0.981107813,6,3,0.110067664,12.22270977,1.472668528,6,24
NONHSAT013132.2,NONHSAT013132.2,lncipedia,"lnc-FAM35B-3-1_dup1,lnc-FAM35B-3-1",0.107959874,0.939975109,0.879950219,6,3,0.042304426,6.420414889,2.803557139,6,24
NONHSAT013257.2,NONHSAT013257.2,lncipedia,lnc-FAM25C-1-1_dup1,0.032573489,0.992507017,0.985014033,6,3,0.289398519,21.27948808,0.845885011,0,24
NONHSAT013501.2,NONHSAT013501.2,lncipedia,lnc-TFAM-7-1_dup1,0.068232907,0.937598206,0.875196413,6,3,0.028094009,10.15854676,1.771906989,6,24
NONHSAT013729.2,ENST00000562082,lncipedia,"lnc-TET1-1-1_dup1,lnc-TET1-1-1",0.072812956,0.948861459,0.897722918,6,3,0.087192192,9.519558349,1.890844022,6,24
NONHSAT013884.2,ENST00000623796,lncipedia,"lnc-SLC29A3-2-1_dup1,lnc-SLC29A3-2-1",0.0310642,0.894744774,0.789489548,6,3,0.671336219,22.31337618,0.806691011,6,24
NONHSAT015412.2,ENST00000446751,lncipedia,lnc-GLUD1-4-2,0.035904094,0.995209458,0.990418915,6,3,1.932905771,19.30551919,0.932375857,6,24
NONHSAT015668.2,NONHSAT015668.2,lncipedia,"lnc-KIF11-1-1_dup1,lnc-KIF11-1-1",0.071767321,0.998438839,0.996877679,6,3,5.407496423,9.658256268,1.863690453,6,24
NONHSAT015843.2,ENST00000421806,lncipedia,"lnc-C10orf12-1-1_dup1,lnc-C10orf12-1-1",0.014750564,0.975804842,0.951609683,6,3,1.909202223,46.99123228,0.38305018,6,24
NONHSAT016068.2,NONHSAT016068.2,lncipedia,lnc-FBXW4-1-2_dup1,0.067724731,0.939791543,0.909687314,0,4,0.137102268,10.23477203,2.344947198,0,24
NONHSAT016209.2,ENST00000568017,lncipedia,"lnc-OBFC1-1-1_dup1,lnc-OBFC1-1-1",0.058590958,0.958527383,0.917054765,6,3,0.283900355,11.83027569,1.52151991,6,24
NONHSAT016379.2,NONHSAT016379.2,lncipedia,"lnc-SHOC2-1-2_dup1,lnc-SHOC2-1-2",0.108728373,0.923584573,0.847169146,6,3,0.039586716,6.375034971,2.823513923,6,24
NONHSAT016441.2,NONHSAT016441.2,lncipedia,"lnc-AL162407.1-1-1_dup1,lnc-AL162407.1-1-1",0.035924683,0.922853438,0.845706876,6,3,0.45861179,19.29445494,0.93291052,6,24
NONHSAT017061.2,ENST00000623138,lncipedia,"lnc-PPP2R2D-6-1_dup1,lnc-PPP2R2D-6-1",0.064153337,0.984207163,0.968414325,6,3,0.116988938,10.8045382,1.665966621,6,24
NONHSAT017697.2,ENST00000600308,lncipedia,"lnc-FAM160A2-1-1_dup1,lnc-FAM160A2-1-1",0.076479718,0.901510621,0.803021242,6,3,0.057056113,9.063150315,1.986064379,6,24
NONHSAT021503.2,NONHSAT021503.2,lncipedia,lnc-MPEG1-2-5_dup1,0.037819654,0.90215541,0.80431082,6,3,0.309733339,18.32769764,0.982120087,6,24
NONHSAT022219.2,NONHSAT022219.2,lncipedia,lnc-CFL1-1-1_dup1,0.05670978,0.990553907,0.981107813,6,3,0.094611969,12.22270973,1.472668532,0,24
NONHSAT022469.2,ENST00000531806,lncipedia,lnc-ALDH3B2-3-2,0.071067774,0.957616407,0.915232813,6,3,1.517712892,9.753326162,1.845524255,6,24
NONHSAT023192.2,ENST00000566747,lncipedia,"lnc-TSKU-1-1_dup1,lnc-TSKU-1-1",0.156999053,0.979376287,0.958752573,6,3,0.249430922,4.41497682,4.077031598,6,24
NONHSAT023500.2,ENST00000602510,lncipedia,lnc-TMEM135-7-1_dup1,0.051881352,0.875646063,0.751292127,6,3,0.055447187,13.36023752,1.347281437,6,24
NONHSAT024491.2,NONHSAT024491.2,PMID22140575,brain_Pred7935,0.032573489,0.992507014,0.985014029,6,3,0.037531856,21.27948864,0.845884988,0,24
NONHSAT024800.2,ENST00000527474,lncipedia,lnc-BLID-2-2_dup1,0.11455515,0.821542064,0.732313096,0,4,0.100282903,6.05077276,3.96643552,0,24
NONHSAT025239.2,NONHSAT025239.2,lncipedia,"lnc-THYN1-4-1_dup1,lnc-THYN1-4-1",0.051881351,0.875646065,0.75129213,6,3,0.056345309,13.36023764,1.347281425,6,24
NONHSAT025325.2,ENST00000570140,lncipedia,"lnc-KDM5A-1-1_dup1,lnc-KDM5A-1-1",0.08596603,0.996150651,0.992301302,6,3,0.272710996,8.063035873,2.232409763,6,24
NONHSAT025486.2,NONHSAT025486.2,lncipedia,"lnc-C12orf32-1-1_dup1,lnc-C12orf32-1-1",0.083395124,0.880424512,0.760849024,6,3,0.034706198,8.311603165,2.165647185,6,24
NONHSAT026294.2,NONHSAT026294.2,lncipedia,lnc-ZNF705A-1-15,0.072239531,0.998021846,0.996043692,6,3,0.12183442,9.595122903,1.875953042,6,24
NONHSAT026963.2,NONHSAT026963.2,lncipedia,"lnc-MANSC1-2-1_dup1,lnc-MANSC1-2-1",0.174832225,0.97687706,0.953754119,6,3,0.282646478,3.964641998,4.540132504,6,24
NONHSAT026972.2,NONHSAT026972.2,lncipedia,"lnc-LOH12CR1-3-1_dup1,lnc-LOH12CR1-3-1",0.05700135,0.885994038,0.771988077,6,3,0.297574837,12.1601888,1.480240176,6,24
NONHSAT027070.2,NONHSAT027070.2,lncipedia,"lnc-ATF7IP-4-1_dup1,lnc-ATF7IP-4-1",0.070403986,0.992002091,0.984004181,6,3,0.056094456,9.845283174,1.828286671,6,24
NONHSAT027852.2,NONHSAT027852.2,lncipedia,lnc-ARID2-8-2_dup1,0.050295457,0.847768491,0.771652736,0,4,0.020470906,13.78150667,1.741464164,0,24
NONHSAT028017.2,NONHSAT028017.2,lncipedia,"lnc-CCNT1-1-1_dup1,lnc-CCNT1-1-1",0.253381074,0.9330943,0.8661886,6,3,0.132717234,2.735591765,6.579929151,0,24
NONHSAT029652.2,NONHSAT029652.2,lncipedia,lnc-PAWR-7-1,0.219067874,0.9504063,0.900812601,6,3,0.096480247,3.164074984,5.688866443,0,24
NONHSAT029954.2,ENST00000500986,lncipedia,lnc-UBE2N-2-3_dup1,0.082548477,0.968353617,0.952530426,0,4,0.182965472,8.396850042,2.858214673,0,24
NONHSAT030701.2,NONHSAT030701.2,lncipedia,lnc-HVCN1-2-1_dup1,0.032568365,0.992574455,0.985148911,6,3,0.271463835,21.28283616,0.845751941,6,24
NONHSAT030762.2,NONHSAT030762.2,lncipedia,lnc-TMEM116-2-9_dup1,0.047068664,0.973141099,0.959711648,0,4,1.113107963,14.7262983,1.629737461,0,24
NONHSAT031665.2,NONHSAT031665.2,lncipedia,lnc-CCDC92-7-3_dup1,0.023399431,0.938438825,0.876877651,6,3,0.429065868,29.62239498,0.607648369,0,24
NONHSAT033101.2,NONHSAT033101.2,lncipedia,lnc-RP11-298P3.4.1-1-1_dup1,0.108100699,0.885228477,0.770456954,0,3,0.012508024,6.412050841,1.871476116,0,12
NONHSAT033103.2,ENST00000629393,lncipedia,"lnc-RP11-298P3.4.1-3-1_dup1,lnc-RP11-298P3.4.1-3-1",0.019288389,0.871221646,0.742443291,6,3,0.070481357,35.93598039,0.500890745,6,24
NONHSAT033586.2,ENST00000434849,lncipedia,lnc-GTF2F2-2-29_dup1,0.070399046,0.992011715,0.98402343,6,3,0.029207909,9.845974054,1.828158383,0,24
NONHSAT033606.2,ENST00000330825,lncipedia,lnc-GTF2F2-2-24_dup1,0.056892078,0.850187271,0.700374542,6,3,0.068081863,12.18354488,1.477402528,6,24
NONHSAT034878.2,NONHSAT034878.2,lncipedia,"lnc-IPO5-7-2_dup1,lnc-IPO5-7-2",0.05260615,0.95532899,0.91065798,6,3,0.629454971,13.17616249,1.366103372,6,24
NONHSAT035562.2,NONHSAT035562.2,lncipedia,lnc-TTC5-1-1_dup1,0.073824563,0.97638083,0.95276166,6,3,0.220342042,9.38911316,1.91711397,6,24
NONHSAT036940.2,NONHSAT036940.2,lncipedia,lnc-BMP4-1-2_dup1,0.018211815,0.959772232,0.919544464,6,3,1.177046993,38.06030126,0.472933724,6,24
NONHSAT037013.2,ENST00000412224,lncipedia,lnc-TBPL2-1-1_dup1,0.044243845,0.999995015,0.99999003,6,3,1.164779009,15.66652214,1.148946769,0,24
NONHSAT037082.2,NONHSAT037082.2,lncipedia,lnc-MUDENG-1-1,0.086838149,0.896713181,0.793426362,6,3,0.127932043,7.982058399,2.255057417,6,24
NONHSAT037151.2,ENST00000556181,lncipedia,lnc-DACT1-2-1,0.019255433,0.984647818,0.969295635,6,3,0.640874199,35.99748603,0.500034919,0,24
NONHSAT037522.2,ENST00000624684,lncipedia,"lnc-GALNTL1-1-1_dup1,lnc-GALNTL1-1-1",0.032573488,0.992507018,0.985014035,6,3,0.030463002,21.27948874,0.845884984,6,24
NONHSAT037723.2,ENST00000623547,lncipedia,"lnc-ACOT2-1-1_dup1,lnc-ACOT2-1-1",0.039989605,0.892280984,0.784561968,6,3,0.242316719,17.33318381,1.038470496,6,24
NONHSAT037795.2,NONHSAT037795.2,lncipedia,lnc-ISCA2-1-1_dup1,0.039909815,0.949803853,0.899607706,6,3,0.285070726,17.36783753,1.036398456,6,24
NONHSAT037814.2,NONHSAT037814.2,lncipedia,"lnc-YLPM1-1-5_dup1,lnc-YLPM1-1-5",0.079852817,0.985024981,0.970049962,6,3,0.102724592,8.680309715,2.073658728,6,24
NONHSAT037897.2,NONHSAT037897.2,lncipedia,"lnc-ESRRB-2-1_dup1,lnc-ESRRB-2-1",0.138688343,0.837044097,0.755566146,0,4,0.03569965,4.997876268,4.802039649,0,24
NONHSAT039159.2,ENST00000617439,lncipedia,"lnc-SPATA7-4-1_dup1,lnc-SPATA7-4-1",0.103132325,0.999546435,0.99909287,6,3,0.0224244,6.720949841,2.678192878,6,24
NONHSAT039800.2,NONHSAT039800.2,lncipedia,lnc-DLK1-6-11_dup1,0.084127199,0.918361123,0.836722245,0,3,0.008897672,8.239275655,1.456438709,0,12
NONHSAT039834.2,ENST00000555354,lncipedia,lnc-DLK1-8-3_dup1,0.051096124,0.960224198,0.920448395,6,3,0.468989805,13.56555306,1.326890243,0,24
NONHSAT040269.2,ENST00000564585,lncipedia,lnc-TMEM179-3-2_dup1,0.040836041,0.977971193,0.955942387,6,3,0.075725415,16.97390757,1.060451162,6,24
NONHSAT040656.2,ENST00000556948,lncipedia,lnc-AC012414.1-2-5,0.154761759,0.937754797,0.875509595,0,3,0.038017145,4.478801372,2.679288275,0,12
NONHSAT040979.2,NONHSAT040979.2,lncipedia,lnc-SNRPN-3-1_dup1,0.02425227,0.84412377,0.766185655,0,4,1.388011623,28.58071375,0.839727104,0,24
NONHSAT040980.2,NONHSAT040980.2,lncipedia,"lnc-SNURF-1-17_dup1,lnc-SNURF-1-17",0.017465929,0.970187107,0.940374213,6,3,1.196384862,39.68567461,0.453564168,6,24
NONHSAT042160.2,ENST00000560750,lncipedia,lnc-SPG11-1-4_dup1,0.112445777,0.963245957,0.926491915,6,3,0.059965952,6.164279333,2.920049373,6,24
NONHSAT043887.2,NONHSAT043887.2,lncipedia,lnc-MAPK6-3-2_dup1,0.056709778,0.99055391,0.98110782,6,3,0.015928927,12.22271014,1.472668483,6,24
NONHSAT043994.2,NONHSAT043994.2,lncipedia,lnc-RAB27A-2-1_dup1,0.126695999,0.982236369,0.964472737,0,3,0.108196098,5.470947675,2.193404272,0,12
NONHSAT044208.2,NONHSAT044208.2,lncipedia,"lnc-RORA-5-2_dup1,lnc-RORA-5-2",0.042168066,0.854543772,0.709087543,6,3,0.194961391,16.43772744,1.095041883,6,24
NONHSAT047361.2,NONHSAT047361.2,lncipedia,lnc-CSPG4-1-5,0.1923953,0.946404405,0.892808811,0,3,0.016519733,3.602724086,3.330812939,0,12
NONHSAT047429.2,NONHSAT047429.2,lncipedia,"lnc-TSPAN3-4-1_dup1,lnc-TSPAN3-4-1",0.03257349,0.992507019,0.985014039,6,3,0.046783194,21.27948785,0.84588502,6,24
NONHSAT051844.2,ENST00000575305,lncipedia,lnc-STUB1-1-1,0.150748835,0.994714522,0.989429044,6,3,0.021526092,4.598026773,3.914722747,0,24
NONHSAT052820.2,NONHSAT052820.2,lncipedia,lnc-ATAD5-3-14,0.059295771,0.916650063,0.874975094,0,4,0.249710568,11.68965632,2.053097144,0,24
NONHSAT052827.2,ENST00000582329,lncipedia,lnc-ATAD5-3-20_dup1,0.124653885,0.982901001,0.965802002,6,3,0.085106944,5.560574235,3.237075748,6,24
NONHSAT053369.2,NONHSAT053369.2,lncipedia,"lnc-CWC25-1-1_dup1,lnc-CWC25-1-1",0.03416585,0.9752249,0.950449799,6,3,0.22929189,20.28771966,0.887236235,6,24
NONHSAT053550.2,ENST00000623381,lncipedia,"lnc-TNS4-2-1_dup1,lnc-TNS4-2-1",0.06745401,0.973338118,0.946676236,6,3,5.761147631,10.27584836,1.75168019,6,24
NONHSAT053659.2,ENST00000560400,lncipedia,"lnc-KLHL11-1-1_dup1,lnc-KLHL11-1-1",0.093419889,0.967159234,0.934318468,6,3,0.795870417,7.419696062,2.425975384,6,24
NONHSAT053912.2,NONHSAT053912.2,lncipedia,lnc-TMUB2-2-1_dup1,0.036779955,0.836354533,0.7545318,0,4,0.036882737,18.8457867,1.273494197,0,24
NONHSAT054139.2,ENST00000587960,lncipedia,"lnc-CRHR1-4-1_dup1,lnc-CRHR1-4-1",0.085566204,0.950857028,0.901714056,6,3,0.058457722,8.100712056,2.222026888,6,24
NONHSAT054309.2,NONHSAT054309.2,lncipedia,lnc-AC040934.1-4-2,0.044757203,0.998476755,0.997715133,0,4,0.249582177,15.48682971,1.549703874,0,24
NONHSAT054385.2,NONHSAT054385.2,lncipedia,"lnc-SNX11-6-1_dup1,lnc-SNX11-6-1",0.116489713,0.925491604,0.850983208,6,3,0.030690401,5.95028661,3.025064368,6,24
NONHSAT054461.2,NONHSAT054461.2,lncipedia,lnc-HOXB7-1-2_dup1,0.058014326,0.931742521,0.897613781,0,4,0.214142067,11.94786237,2.008727524,0,24
NONHSAT054915.2,ENST00000577267,lncipedia,lnc-VEZF1-1-3_dup1,0.105303403,0.983881661,0.967763323,6,3,0.01827043,6.582381569,2.734572557,6,24
NONHSAT054919.2,NONHSAT054919.2,lncipedia,lnc-VEZF1-1-6_dup1,0.047732961,0.899609996,0.799219993,6,3,0.303165615,14.5213531,1.239553909,6,24
NONHSAT055120.2,ENST00000585495,lncipedia,lnc-TBX2-3-2_dup1,0.084127198,0.918361132,0.836722263,0,3,0.064383851,8.239275759,1.456438691,0,12
NONHSAT055124.2,ENST00000591313,lncipedia,lnc-NACA2-2-15,0.082939557,0.860292308,0.790438462,0,4,0.397334856,8.357256853,2.871755699,0,24
NONHSAT055267.2,NONHSAT055267.2,lncipedia,"lnc-ERN1-1-1_dup1,lnc-ERN1-1-1",0.043193662,0.928188739,0.856377479,6,3,0.050364814,16.04742795,1.121675078,6,24
NONHSAT055328.2,ENST00000581622,lncipedia,lnc-AC037487.1-2-1_dup1,0.093135719,0.996842426,0.993684852,6,3,0.124021113,7.442334535,2.418595928,6,24
NONHSAT055688.2,NONHSAT055688.2,lncipedia,lnc-SLC39A11-1-8_dup1,0.084215566,0.966519291,0.949778937,0,4,0.084321124,8.230630165,2.915937118,0,24
NONHSAT055700.2,ENST00000580175,lncipedia,lnc-SLC39A11-1-13_dup1,0.084127197,0.918361128,0.836722257,0,3,0.10573128,8.239275859,1.456438673,0,12
NONHSAT058973.2,NONHSAT058973.2,lncipedia,"lnc-MOCOS-4-1_dup1,lnc-MOCOS-4-1",0.115100932,0.994989121,0.989978243,6,3,0.067936087,6.0220814,2.988999783,6,24
NONHSAT059767.2,NONHSAT059767.2,lncipedia,"lnc-DOK6-3-1_dup1,lnc-DOK6-3-1",0.242704209,0.86666425,0.799996374,0,4,0.046544643,2.855933911,8.403555806,0,24
NONHSAT061038.2,NONHSAT061038.2,lncipedia,"lnc-DNMT1-2-1_dup1,lnc-DNMT1-2-1",0.177143278,0.943440152,0.886880304,6,3,0.093398382,3.912918338,4.600147114,0,24
NONHSAT062803.2,NONHSAT062803.2,lncipedia,"lnc-C19orf44-7-1_dup1,lnc-C19orf44-7-1",0.081026905,0.964604367,0.929208735,6,3,0.031187622,8.554531134,2.10414805,6,24
NONHSAT063955.2,NONHSAT063955.2,lncipedia,lnc-ZNF254-1-4_dup1,0.055430371,0.828569377,0.742854065,0,4,0.161701162,12.50482674,1.9192589,0,24
NONHSAT063967.2,NONHSAT063967.2,lncipedia,lnc-UQCRFS1-9-5,0.058532211,0.846786156,0.770179235,0,4,0.894819051,11.84214934,2.026659123,0,24
NONHSAT063978.2,ENST00000561521,lncipedia,lnc-UQCRFS1-9-25_dup1,0.028711359,0.993307022,0.986614044,6,3,1.442477004,24.14191437,0.745591245,0,24
NONHSAT064202.2,NONHSAT064202.2,lncipedia,lnc-PDCD5-1-1,0.078827151,0.875023761,0.812535642,0,4,0.078547607,8.793254238,2.72936496,0,24
NONHSAT064291.2,NONHSAT064291.2,lncipedia,lnc-PDCD2L-4-1_dup1,0.051881352,0.875646067,0.751292135,6,3,0.155513053,13.36023752,1.347281437,6,24
NONHSAT066216.2,NONHSAT066216.2,lncipedia,"lnc-PSMD8-2-3_dup1,lnc-PSMD8-2-3",0.050338436,0.987883081,0.975766163,0,3,0.028995741,13.76973997,0.871476152,0,12
NONHSAT066323.2,NONHSAT066323.2,lncipedia,"lnc-DYRK1B-1-1_dup1,lnc-DYRK1B-1-1",0.034305768,0.984430779,0.968861559,6,3,1.087952126,20.20497513,0.890869693,6,24
NONHSAT066369.2,NONHSAT066369.2,lncipedia,"lnc-AKT2-2-1_dup1,lnc-AKT2-2-1",0.087539122,0.86675485,0.7335097,6,3,0.081394945,7.918141812,2.273260624,6,24
NONHSAT066559.2,ENST00000600255,lncipedia,lnc-CEACAM1-1-1,0.090840525,0.959879384,0.939819077,0,4,1.601867512,7.63037401,3.145324196,0,24
NONHSAT066716.2,NONHSAT066716.2,lncipedia,lnc-BCL3-1-2_dup1,0.101224165,0.808712264,0.713068395,0,4,0.055780283,6.847645331,3.504854419,0,24
NONHSAT066885.2,NONHSAT066885.2,lncipedia,lnc-CCDC8-1-1_dup1,0.073827126,0.976409142,0.952818285,6,3,0.081437713,9.388787307,1.917180506,6,24
NONHSAT067917.2,NONHSAT067917.2,lncipedia,lnc-LENG9-1-4,0.058157474,0.986375219,0.972750439,6,3,0.086664786,11.91845406,1.510262985,6,24
NONHSAT068212.2,ENST00000600047,lncipedia,"lnc-ZNF805-1-1_dup1,lnc-ZNF805-1-1",0.10371275,0.997471752,0.994943505,6,3,0.207986525,6.68333621,2.693265674,6,24
NONHSAT068218.2,NONHSAT068218.2,lncipedia,lnc-ZNF460-1-1_dup1,0.052645678,0.84096189,0.761442835,0,4,1.74536404,13.16626948,1.822839799,0,24
NONHSAT068223.2,ENST00000593427,lncipedia,"lnc-ZNF460-2-1_dup1,lnc-ZNF460-2-1",0.095410105,0.999218184,0.998436368,6,3,1.267093064,7.264924162,2.477658348,0,24
NONHSAT068285.2,NONHSAT068285.2,lncipedia,lnc-ZNF587-1-1_dup1,0.09692892,0.962402032,0.943603048,0,4,0.246099314,7.151087411,3.356132937,0,24
NONHSAT068290.2,NONHSAT068290.2,lncipedia,lnc-ZNF417-1-1_dup1,0.0262114,0.989556122,0.979112244,6,3,0.545982901,26.44449311,0.680671016,6,24
NONHSAT068377.2,ENST00000599952,lncipedia,lnc-ZSCAN22-3-1_dup1,0.076964289,0.996375449,0.992750899,6,3,0.560469383,9.006088271,1.998647965,0,24
NONHSAT069073.2,ENST00000602458,lncipedia,"lnc-TAF1B-2-1_dup1,lnc-TAF1B-2-1",0.055657631,0.89398759,0.78797518,6,3,0.59396487,12.45376714,1.445345798,6,24
NONHSAT069433.2,ENST00000438989,lncipedia,"lnc-PUM2-2-1_dup1,lnc-PUM2-2-1",0.035220957,0.911330176,0.822660352,6,3,0.127217204,19.67996425,0.914635808,6,24
NONHSAT069462.2,NONHSAT069462.2,lncipedia,"lnc-C2orf43-4-1_dup1,lnc-C2orf43-4-1",0.019398999,0.800153553,0.70023033,0,4,0.473020809,35.73107992,0.671684149,0,24
NONHSAT069684.2,NONHSAT069684.2,lncipedia,"lnc-FAM59B-1-1_dup1,lnc-FAM59B-1-1",0.028855135,0.957848085,0.915696169,6,3,1.39316581,24.0216235,0.749324874,6,24
NONHSAT069936.2,NONHSAT069936.2,lncipedia,lnc-EHD3-1-1_dup1,0.034093974,0.978169839,0.956339678,6,3,0.497024697,20.33048975,0.885369719,6,24
NONHSAT069969.2,ENST00000438163,lncipedia,"lnc-SPAST-1-1_dup1,lnc-SPAST-1-1",0.064044643,0.999838375,0.999676749,6,3,0.058771034,10.82287523,1.663143999,6,24
NONHSAT070235.2,ENST00000449569,lncipedia,lnc-TMEM178-1-4,0.040243793,0.98149074,0.96298148,6,3,0.372321157,17.22370422,1.04507136,6,24
NONHSAT070549.2,ENST00000448713,lncipedia,lnc-CALM2-2-4_dup1,0.108100703,0.885228502,0.770457004,0,3,0.076153706,6.412050632,1.871476176,0,12
NONHSAT070715.2,NONHSAT070715.2,lncipedia,"lnc-ACYP2-8-1_dup1,lnc-ACYP2-8-1",0.126696,0.866825818,0.733651636,0,3,0.040865369,5.470947639,2.193404286,0,12
NONHSAT070845.2,NONHSAT070845.2,lncipedia,lnc-FANCL-1-1_dup1,0.038286711,0.980698163,0.961396327,0,3,0.01197321,18.10411938,1.325665143,0,24
NONHSAT070917.2,NONHSAT070917.2,lncipedia,lnc-REL-1-1_dup1,0.147677712,0.991530871,0.983061742,6,3,0.026219439,4.693647874,3.834970258,0,24
NONHSAT071000.2,NONHSAT071000.2,lncipedia,lnc-COMMD1-3-1_dup1,0.043193663,0.928188745,0.85637749,6,3,0.101863971,16.04742776,1.121675091,6,24
NONHSAT071060.2,NONHSAT071060.2,lncipedia,"lnc-VPS54-8-1_dup1,lnc-VPS54-8-1",0.070755364,0.961612818,0.923225636,6,3,0.135846624,9.796390634,1.837411417,6,24
NONHSAT071633.2,ENST00000624373,lncipedia,"lnc-DUSP11-1-1_dup1,lnc-DUSP11-1-1",0.119107557,0.988844545,0.97768909,6,3,0.144040514,5.819506331,3.093045866,6,24
NONHSAT071889.2,ENST00000265882,lncipedia,"lnc-LRRTM1-7-1_dup1,lnc-LRRTM1-7-1",0.049560664,0.888892156,0.777784313,6,3,0.657998076,13.98583316,1.28701664,6,24
NONHSAT071965.2,NONHSAT071965.2,lncipedia,lnc-KCMF1-1-2_dup1,0.064856894,0.976717405,0.953434809,6,3,0.054045281,10.68733235,1.684236947,6,24
NONHSAT072081.2,NONHSAT072081.2,lncipedia,"lnc-POLR1A-3-1_dup1,lnc-POLR1A-3-1",0.023971073,0.950353837,0.900707674,6,3,16.05098463,28.91598464,0.622493068,6,24
NONHSAT072149.2,ENST00000455131,lncipedia,lnc-PLGLB2-1-7_dup1,0.048468873,0.979268267,0.958536534,0,3,0.564872073,14.30087259,1.678219273,0,24
NONHSAT072513.2,NONHSAT072513.2,lncipedia,lnc-ANKRD36C-1-4_dup1,0.033972192,0.983000042,0.966000084,6,3,0.036957811,20.40336962,0.88220722,6,24
NONHSAT073676.2,ENST00000446998,lncipedia,lnc-MERTK-2-1,0.019534261,0.983979767,0.967959534,0,3,0.32612291,35.48366598,0.676367544,0,24
