noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT179439.1,ENST00000612689,gencode,-,0.065880187,0.982768527,0.965537055,6,3,0.051826735,10.52132983,1.710810353,0,24
NONHSAT179485.1,ENST00000588275,PMID24463510,XLOC_012977,0.058202399,0.984434486,0.968868973,6,3,0.807983419,11.90925447,1.511429624,6,24
NONHSAT179508.1,NONHSAT179508.1,PMID24108091,m121219_004319_00126_c100449542550000001523046302151303_s2_p0/45484/ccs.path1,0.017979743,0.95957798,0.91915596,6,3,9.517621577,38.55156191,0.466907153,0,24
NONHSAT179515.1,NONHSAT179515.1,PMID24108091,m121219_094927_00126_c100449542550000001523046302151307_s2_p0/21044/ccs.path1,0.141889462,0.996617536,0.993235072,0,3,0.085245792,4.885120919,2.456438684,0,12
NONHSAT179530.1,NONHSAT179530.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s2_p0/75308/ccs.path1,0.078221524,0.859910944,0.789866416,0,4,0.105478913,8.861335723,2.708395297,0,24
NONHSAT179656.1,ENST00000609744,lncipedia,lnc-WDR88-2-1,0.021689122,0.996512636,0.993025273,6,3,78.12374424,31.95828626,0.563234206,0,24
NONHSAT179800.1,NONHSAT179800.1,PMID24108091,m121218_020727_00126_c100418802550000001523036412191222_s1_p0/58068/ccs.path1,0.068716523,0.976741134,0.953482269,0,3,0.140305838,10.08705262,2.379287677,0,24
NONHSAT179825.1,NONHSAT179825.1,PMID24463510,-,0.108100703,0.938075802,0.876151604,0,3,0.030335232,6.412050647,1.871476172,0,12
NONHSAT179843.1,NONHSAT179843.1,PMID24108091,m130127_103756_00126_c100456792550000001523064703201344_s1_p0/7390/ccs.path1,0.027386162,0.891145403,0.836718104,0,4,1.177020211,25.31012448,0.948237138,0,24
NONHSAT179863.1,NONHSAT179863.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s1_p0/59609/ccs.path1,0.03257349,0.992507018,0.985014035,6,3,0.113508009,21.27948799,0.845885014,0,24
NONHSAT179874.1,NONHSAT179874.1,PMID24108091,m121218_132759_00126_c100418802550000001523036412191227_s2_p0/66515/ccs.path1,0.050338439,0.987883087,0.975766173,0,3,0.042814023,13.7697392,0.8714762,0,12
NONHSAT179889.1,NONHSAT179889.1,PMID24108091,m121218_042125_00126_c100418802550000001523036412191223_s1_p0/19928/ccs.path1,0.068101705,0.990102144,0.980204288,6,3,0.559816837,10.17811789,1.768499853,6,24
NONHSAT179972.1,ENST00000623020,gencode,-,0.051881352,0.875646067,0.751292133,6,3,0.098060901,13.36023754,1.347281435,6,24
NONHSAT180013.1,ENST00000619318,gencode,-,0.041364358,0.900691127,0.85103669,0,4,0.404115058,16.75711197,1.432227704,0,24
NONHSAT180044.1,NONHSAT180044.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s2_p0/20831/ccs.path1,0.108100704,0.885228503,0.770457005,0,3,0.03077079,6.412050595,1.871476187,0,12
NONHSAT180090.1,NONHSAT180090.1,PMID24035497,intronic187,0.019112885,0.967643512,0.935287025,6,3,4.760657334,36.26596285,0.496333162,0,24
NONHSAT180119.1,NONHSAT180119.1,PMID24108091,m121212_180544_00126_c100418772550000001523036412191284_s2_p0/18495/ccs.path1,0.106836512,0.975001443,0.950002887,6,3,0.048300767,6.487924098,2.774385108,6,24
NONHSAT180325.1,NONHSAT180325.1,PMID24108091,m121218_111110_00126_c100418802550000001523036412191226_s1_p0/21384/ccs.path1,0.0631541,0.919517043,0.879275565,0,4,0.053620288,10.97548977,2.186690572,0,24
NONHSAT180328.1,NONHSAT180328.1,PMID24108091,m121219_051625_00126_c100449542550000001523046302151305_s2_p0/46079/ccs.path1,0.025539902,0.895904257,0.791808514,6,3,5.370815165,27.13977489,0.663233209,6,24
NONHSAT180357.1,NONHSAT180357.1,PMID24463510,blastnPan.Locus_169917,0.051096124,0.960224197,0.920448395,6,3,0.106464772,13.56555312,1.326890237,0,24
NONHSAT180361.1,NONHSAT180361.1,PMID24108091,m121218_111110_00126_c100418802550000001523036412191226_s2_p0/3631/ccs.path1,0.108100704,0.885228506,0.770457012,0,3,0.053390872,6.412050595,1.871476187,0,12
NONHSAT180380.1,ENST00000585356,lncipedia,lnc-ZFP14-1-13,0.072850957,0.943173314,0.886346628,0,3,0.042695158,9.514592614,2.522441157,0,24
NONHSAT180432.1,NONHSAT180432.1,lncipedia,lnc-ERF-1-1,0.056703193,0.990532442,0.981064884,6,3,0.207469769,12.22412957,1.472497481,6,24
NONHSAT180433.1,NONHSAT180433.1,lncipedia,lnc-CXCL17-3-4,0.064108512,0.956838821,0.913677642,6,3,0.078042317,10.81209279,1.664802583,6,24
NONHSAT180460.1,ENST00000591312,PMID24108091,m121218_042125_00126_c100418802550000001523036412191223_s2_p0/50099/ccs.path1,0.068342726,0.955709921,0.911419842,6,3,1.187512995,10.14222325,1.774758804,6,24
NONHSAT180473.1,NONHSAT180473.1,PMID24108091,m121219_004319_00126_c100449542550000001523046302151303_s2_p0/8824/ccs.path1,0.032565803,0.99260807,0.98521614,6,3,0.123635099,21.28451093,0.845685393,6,24
NONHSAT180504.1,NONHSAT180504.1,PMID24108091,m121219_094927_00126_c100449542550000001523046302151307_s2_p0/47724/ccs.path1,0.051881352,0.875646067,0.751292134,6,3,0.053734184,13.36023741,1.347281448,6,24
NONHSAT180593.1,NONHSAT180593.1,PMID24108091,m121213_010634_00126_c100418772550000001523036412191287_s2_p0/7955/ccs.path1,0.048847655,0.928485762,0.892728643,0,4,26.25637414,14.18997876,1.691334455,0,24
NONHSAT181352.1,NONHSAT181352.1,PMID24108091,m121218_020727_00126_c100418802550000001523036412191222_s2_p0/14742/ccs.path1,0.076479718,0.901510619,0.803021239,6,3,0.080413459,9.063150323,1.986064377,6,24
NONHSAT181583.1,NONHSAT181583.1,PMID24108091,m121212_180544_00126_c100418772550000001523036412191284_s2_p0/37408/ccs.path1,0.10192314,0.995363013,0.990726026,6,3,1.338936354,6.800685133,2.646792147,6,24
NONHSAT181682.1,NONHSAT181682.1,PMID24108091,m130128_100622_00126_c100457742550000001523064703201385_s2_p0/13329/ccs.path1,0.050338438,0.987883084,0.975766168,0,3,0.033874832,13.76973958,0.871476177,0,12
NONHSAT181783.1,NONHSAT181783.1,PMID24035497,intronic627,0.088417223,0.88157057,0.822355855,0,4,0.129477887,7.839504079,3.061418141,0,24
NONHSAT181988.1,ENST00000445084,PMID24463510,-,0.192395301,0.988344293,0.976688586,0,3,0.162971226,3.602724065,3.330812958,0,12
NONHSAT182013.1,NONHSAT182013.1,PMID24108091,m130127_125837_00126_c100456792550000001523064703201345_s2_p0/22634/ccs.path1,0.05310344,0.98831545,0.9766309,0,3,0.124028739,13.05277367,1.838689661,0,24
NONHSAT182052.1,ENST00000451622,lncipedia,lnc-MRPL19-1-2_dup1,0.126695998,0.98223637,0.964472739,0,3,0.045013229,5.470947706,2.193404259,0,12
NONHSAT182103.1,NONHSAT182103.1,PMID25116943,LCAT_00133590,0.041970925,0.924130515,0.84826103,6,3,0.249519382,16.51493709,1.089922408,0,24
NONHSAT182112.1,NONHSAT182112.1,PMID24108091,m130127_152334_00126_c100456792550000001523064703201346_s1_p0/67761/ccs.path1,0.076479718,0.901510619,0.803021238,6,3,0.047157557,9.063150289,1.986064384,6,24
NONHSAT182402.1,NONHSAT182402.1,PMID24108091,m121218_180114_00126_c100449542550000001523046302151301_s1_p0/5043/ccs.path1,0.076013251,0.978827872,0.957655744,6,3,0.17203008,9.118767744,1.973950922,6,24
NONHSAT182407.1,NONHSAT182407.1,PMID24108091,m121213_010634_00126_c100418772550000001523036412191287_s2_p0/19115/ccs.path1,0.060686309,0.821389318,0.732083977,0,4,5.947521372,11.42180491,2.101244085,0,24
NONHSAT182414.1,NONHSAT182414.1,PMID25116943,LCAT_00149933,0.073824564,0.976380829,0.952761659,6,3,0.028186228,9.389113043,1.917113993,6,24
NONHSAT182438.1,ENST00000617278,ensembl,-,0.051282388,0.880673829,0.761347658,0,3,0.116428237,13.51628137,1.775636311,0,24
NONHSAT182509.1,NONHSAT182509.1,PMID24108091,m130127_152334_00126_c100456792550000001523064703201346_s1_p0/29127/ccs.path1,0.039909815,0.949803853,0.899607707,6,3,0.209730606,17.36783752,1.036398456,6,24
NONHSAT182715.1,NONHSAT182715.1,lncipedia,lnc-UBXN4-2-7_dup1,0.056703193,0.990532443,0.981064885,6,3,0.18509819,12.22412961,1.472497477,6,24
NONHSAT183075.1,NONHSAT183075.1,PMID24108091,m130127_011620_00126_c100456792550000001523064703201340_s1_p0/2255/ccs.path1,0.029526483,0.980172321,0.960344642,6,3,21.84119823,23.47543989,0.766758795,6,24
NONHSAT183244.1,NONHSAT183244.1,PMID24108091,m121212_224522_00126_c100418772550000001523036412191286_s2_p0/57747/ccs.path1,0.025232533,0.980667762,0.961335525,6,3,1.45823497,27.47037644,0.655251305,6,24
NONHSAT183369.1,ENST00000452381,PMID24463510,-,0.032573489,0.992507016,0.985014031,6,3,0.082393461,21.2794882,0.845885006,6,24
NONHSAT183384.1,NONHSAT183384.1,PMID24108091,m121218_180114_00126_c100449542550000001523046302151301_s2_p0/466/ccs.path1,0.075115122,0.982909161,0.965818323,6,3,2.298104696,9.227798161,1.950627841,6,24
NONHSAT183979.1,ENST00000606068,lncipedia,lnc-TMEM18-4-3,0.050338438,0.987883088,0.975766176,0,3,0.085479645,13.76973958,0.871476176,0,12
NONHSAT184043.1,NONHSAT184043.1,PMID24108091,m121218_020727_00126_c100418802550000001523036412191222_s1_p0/40630/ccs.path1,0.098173635,0.878442255,0.75688451,6,3,1.884866834,7.060420871,2.549423091,0,24
NONHSAT184047.1,NONHSAT184047.1,PMID24108091,m130128_030356_00126_c100457742550000001523064703201382_s1_p0/79893/ccs.path1,0.015931647,0.984343148,0.968686297,6,3,24.4651694,43.50756451,0.413721159,6,24
NONHSAT184421.1,NONHSAT184421.1,PMID24108091,m121218_042125_00126_c100418802550000001523036412191223_s2_p0/7911/ccs.path1,0.056080913,0.998335994,0.996671989,6,3,1.267692103,12.35976987,1.456337795,6,24
NONHSAT184574.1,NONHSAT184574.1,PMID25116943,LCAT_00141757,0.051881352,0.875646083,0.751292166,6,3,0.013229193,13.36023744,1.347281445,6,24
NONHSAT184653.1,NONHSAT184653.1,PMID24108091,m121218_042125_00126_c100418802550000001523036412191223_s2_p0/24117/ccs.path1,0.0408672,0.989451185,0.97890237,6,3,0.816172517,16.96096569,1.061260327,6,24
NONHSAT184674.1,NONHSAT184674.1,PMID24463510,LocusReverse_49476,0.03257349,0.992507017,0.985014035,6,3,0.187257865,21.279488,0.845885014,0,24
NONHSAT184715.1,NONHSAT184715.1,PMID24108091,m130127_222150_00126_c100457742550000001523064703201380_s2_p0/55513/ccs.path1,0.076485536,0.901522153,0.803044306,6,3,0.096435973,9.062460949,1.986215455,6,24
NONHSAT184718.1,NONHSAT184718.1,lncipedia,lnc-XPO1-3-1,0.051881352,0.875646067,0.751292133,6,3,0.277701879,13.3602375,1.347281439,6,24
NONHSAT184726.1,NONHSAT184726.1,PMID25116943,LCAT_00142156,0.026299102,0.965231586,0.930463171,6,3,0.194930184,26.35630635,0.682948504,0,24
NONHSAT185066.1,ENST00000625410,ensembl,-,0.068714639,0.912069064,0.824138128,0,3,0.146674387,10.08732909,2.379222468,0,24
NONHSAT185123.1,NONHSAT185123.1,PMID24108091,m121212_111138_00126_c100418772550000001523036412191281_s2_p0/23051/ccs.path1,0.063910153,0.898738591,0.797477181,6,3,0.989118898,10.84565039,1.659651506,6,24
NONHSAT185176.1,NONHSAT185176.1,PMID24108091,m130127_174513_00126_c100456792550000001523064703201347_s1_p0/1644/ccs.path1,0.063196192,0.959553024,0.919106048,0,3,0.246049749,10.96817954,1.094073994,0,12
NONHSAT185203.1,NONHSAT185203.1,PMID24108091,m130128_004308_00126_c100457742550000001523064703201381_s1_p0/68837/ccs.path1,0.057224751,0.979706965,0.959413929,6,3,0.53557987,12.11271651,1.486041548,0,24
NONHSAT185318.1,NONHSAT185318.1,PMID24463510,-,0.073824564,0.97638083,0.952761659,6,3,0.073447347,9.389113157,1.91711397,6,24
NONHSAT185345.1,NONHSAT185345.1,PMID24463510,-,0.061418075,0.990544845,0.981089691,0,3,0.06947794,11.28571979,2.126581242,0,24
NONHSAT185737.1,NONHSAT185737.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s1_p0/62825/ccs.path1,0.026395643,0.910338777,0.820677554,0,3,0.175647903,26.25990894,0.456970358,0,12
NONHSAT185807.1,NONHSAT185807.1,PMID24035497,intronic614,0.137050512,0.972949811,0.945899622,6,3,0.346382961,5.057603715,3.558997702,6,24
NONHSAT186127.1,NONHSAT186127.1,PMID24108091,m130128_004308_00126_c100457742550000001523064703201381_s2_p0/53029/ccs.path2,0.08812165,0.861588647,0.79238297,0,4,0.034617194,7.865798901,3.051184031,0,24
NONHSAT186179.1,NONHSAT186179.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s1_p0/15082/ccs.path1,0.221006332,0.972164901,0.944329802,0,3,0.079135375,3.136322726,3.826136864,0,12
NONHSAT186241.1,NONHSAT186241.1,PMID24108091,m121218_111110_00126_c100418802550000001523036412191226_s1_p0/76118/ccs.path1,0.026395643,0.910338785,0.820677571,0,3,0.13079218,26.2599088,0.456970361,0,12
NONHSAT186256.1,NONHSAT186256.1,PMID24108091,m121218_132759_00126_c100418802550000001523036412191227_s1_p0/22533/ccs.path1,0.028579959,0.836132835,0.754199252,0,4,0.246953459,24.25291003,0.989571972,0,24
NONHSAT186258.1,ENST00000343987,PMID24463510,-,0.061469948,0.971982847,0.943965695,6,3,0.594526308,11.27619591,1.596283014,6,24
NONHSAT186317.1,ENST00000607946,lncipedia,"lnc-ZNF142-1-1_dup1,lnc-ZNF142-1-1",0.03187573,0.997189941,0.994379881,6,3,1.686972469,21.74529586,0.827765238,6,24
NONHSAT188347.1,NONHSAT188347.1,PMID24108091,m121218_020727_00126_c100418802550000001523036412191222_s1_p0/78678/ccs.path1,0.113494598,0.981730864,0.963461727,6,3,2.095308125,6.107314306,2.94728568,0,24
NONHSAT188509.1,NONHSAT188509.1,PMID24108091,m121219_030035_00126_c100449542550000001523046302151304_s1_p0/65983/ccs.path1,0.115519291,0.936778949,0.873557897,6,3,11.20955105,6.000272104,2.999863954,6,24
NONHSAT188620.1,NONHSAT188620.1,PMID24108091,m121218_180114_00126_c100449542550000001523046302151301_s1_p0/20434/ccs.path1,0.070403986,0.992002091,0.984004182,6,3,0.189309197,9.845283152,1.828286675,6,24
NONHSAT188645.1,ENST00000629058,ensembl,-,0.237939746,0.962157074,0.924314147,0,3,0.022438542,2.913120615,4.119293907,0,12
NONHSAT188651.1,NONHSAT188651.1,PMID24108091,m130127_055628_00126_c100456792550000001523064703201342_s2_p0/37582/ccs.path2,0.126695998,0.866825806,0.733651613,0,3,0.026037222,5.470947707,2.193404259,0,12
NONHSAT188652.1,NONHSAT188652.1,PMID24108091,m130127_055628_00126_c100456792550000001523064703201342_s1_p0/44110/ccs.path1,0.056703193,0.990532442,0.981064884,6,3,0.323299304,12.22412959,1.472497479,0,24
NONHSAT188677.1,NONHSAT188677.1,refseq,NR_104032,0.098887196,0.961223842,0.922447683,6,3,0.168854463,7.009473496,2.567953215,6,24
NONHSAT188698.1,NONHSAT188698.1,PMID24035497,intronic635,0.051881352,0.875646065,0.751292131,6,3,0.193821254,13.36023755,1.347281434,0,24
NONHSAT188817.1,NONHSAT188817.1,PMID24108091,m121218_180114_00126_c100449542550000001523046302151301_s2_p0/29835/ccs.path1,0.107553836,0.997620302,0.995240603,6,3,0.090085297,6.444653244,2.793012955,6,24
NONHSAT188882.1,NONHSAT188882.1,PMID24463510,LocusForward_14060,0.037501404,0.984427896,0.968855791,6,3,0.394116148,18.48323297,0.973855604,6,24
NONHSAT188938.1,NONHSAT188938.1,PMID23934149,TCONS_00262022,0.024621427,0.951330878,0.902661755,6,3,0.144904761,28.15219353,0.639381794,0,24
NONHSAT188979.1,NONHSAT188979.1,PMID25116943,LCAT_00153952,0.087401749,0.987295189,0.974590379,6,3,0.170841553,7.93058708,2.269693255,6,24
NONHSAT189042.1,NONHSAT189042.1,PMID24463510,blastnPan.CUFF.153639,0.084452423,0.999272841,0.998545682,6,3,0.181848996,8.207546403,2.193103653,6,24
NONHSAT189211.1,ENST00000619200,gencode,-,0.039538984,0.965332423,0.947998634,0,4,0.235912119,17.53072827,1.369024699,0,24
NONHSAT189323.1,NONHSAT189323.1,PMID24463510,-,0.084127198,0.918361128,0.836722257,0,3,0.016231985,8.239275684,1.456438704,0,12
NONHSAT189326.1,NONHSAT189326.1,PMID24108091,m121212_154612_00126_c100418772550000001523036412191283_s1_p0/32108/ccs.path1,0.054459022,0.862268455,0.72453691,6,3,0.484577394,12.72786684,1.414219698,6,24
NONHSAT189589.1,ENST00000609218,lncipedia,lnc-EIF2S2-4-1_dup1,0.050338439,0.987883087,0.975766174,0,3,0.084166817,13.76973937,0.87147619,0,12
NONHSAT189591.1,NONHSAT189591.1,PMID24108091,m130127_152334_00126_c100456792550000001523064703201346_s2_p0/53444/ccs.path1,0.083215914,0.981486506,0.962973011,6,3,1.37861655,8.329502654,2.160993369,6,24
NONHSAT189637.1,ENST00000620327,ensembl,-,0.035220957,0.911330175,0.82266035,6,3,0.350682269,19.67996422,0.914635809,0,24
NONHSAT189648.1,NONHSAT189648.1,PMID24035497,intronic636,0.049134921,0.948505299,0.897010598,0,3,0.217047959,14.10701727,1.701280968,0,24
NONHSAT189703.1,NONHSAT189703.1,lncipedia,lnc-JPH2-1-1_dup1,0.05670978,0.990553907,0.981107814,6,3,0.021623971,12.22270977,1.472668527,6,24
NONHSAT189718.1,ENST00000613646,gencode,-,0.084452423,0.999272841,0.998545682,6,3,0.100542745,8.207546412,2.193103651,6,24
NONHSAT189848.1,NONHSAT189848.1,PMID26117828,PNCT_HSA245953,0.088991721,0.999655104,0.999310207,6,3,0.077659456,7.788895079,2.310982472,6,24
NONHSAT190647.1,NONHSAT190647.1,PMID25116943,LCAT_00158356,0.050369148,0.987973615,0.975947231,0,3,0.034480147,13.76134405,0.872007847,0,12
NONHSAT190722.1,NONHSAT190722.1,PMID25116943,LCAT_00161254,0.126695998,0.982236368,0.964472736,0,3,0.01558302,5.470947698,2.193404262,0,12
NONHSAT190861.1,ENST00000534991,lncipedia,"lnc-C21orf63-4-1_dup1,lnc-C21orf63-4-1",0.023454608,0.974452661,0.948905322,6,3,7.329404932,29.55270775,0.609081244,0,24
NONHSAT190888.1,NONHSAT190888.1,lncipedia,lnc-AP000295.9.1-1-1_dup1,0.084127197,0.918361127,0.836722253,0,3,0.102670017,8.239275817,1.456438681,0,12
NONHSAT190945.1,ENST00000624669,gencode,-,0.056462964,0.904532751,0.809065502,6,3,0.278506454,12.27613867,1.466259096,6,24
NONHSAT191015.1,NONHSAT191015.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s2_p0/22756/ccs.path1,0.134108225,0.986681421,0.973362842,6,3,0.637079673,5.168565766,3.48259088,6,24
NONHSAT191031.1,NONHSAT191031.1,lncipedia,lnc-CRYAA-17-1_dup1,0.02171399,0.915936559,0.831873118,6,3,0.071588915,31.921687,0.563879973,0,24
NONHSAT191074.1,ENST00000616815,ensembl,-,0.057941681,0.94064605,0.910969076,0,4,1.55277434,11.96284215,2.006212211,0,24
NONHSAT191355.1,NONHSAT191355.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s2_p0/49359/ccs.path1,0.05670978,0.990553906,0.981107812,6,3,0.125599861,12.22270976,1.472668529,6,24
NONHSAT191391.1,NONHSAT191391.1,PMID24108091,m121219_030035_00126_c100449542550000001523046302151304_s2_p0/1972/ccs.path1,0.015249222,0.894975186,0.789950373,6,3,8.36552927,45.4545928,0.395999588,6,24
NONHSAT191432.1,NONHSAT191432.1,PMID24463510,-,0.026723973,0.97924211,0.95848422,0,3,0.032414493,25.93728058,0.925309032,0,24
NONHSAT191590.1,NONHSAT191590.1,lncipedia,lnc-C21orf67-6-2_dup1,0.015662217,0.993669524,0.987339049,6,3,0.710263055,44.25600589,0.406724458,0,24
NONHSAT191932.1,ENST00000607933,lncipedia,"lnc-AP000525.1-3-7_dup1,lnc-AP000525.1-3-7",0.022687329,0.939672062,0.879344124,6,3,0.898938672,30.5521715,0.589156159,6,24
NONHSAT192022.1,NONHSAT192022.1,PMID24035497,intronic257,0.108100703,0.8852285,0.770457001,0,3,0.128858323,6.412050621,1.87147618,0,12
NONHSAT192201.1,NONHSAT192201.1,PMID25116943,LCAT_00162754,0.116678494,0.921961808,0.843923615,0,3,0.024961564,5.940659291,4.039955639,0,24
NONHSAT192254.1,NONHSAT192254.1,PMID24463510,-,0.063241937,0.844639445,0.766959168,0,4,0.05609485,10.96024583,2.189731906,0,24
NONHSAT192346.1,NONHSAT192346.1,PMID24108091,m121219_030035_00126_c100449542550000001523046302151304_s2_p0/4958/ccs.path1,0.176382286,0.993185907,0.98977886,0,4,0.202534431,3.92980042,6.107180375,0,24
NONHSAT192350.1,ENST00000624344,gencode,-,0.030874951,0.999331927,0.998663855,6,3,3.183308972,22.45014677,0.801776495,0,24
NONHSAT192377.1,ENST00000623458,gencode,-,0.02785052,0.999091196,0.998182392,0,3,0.17521487,24.88812327,0.964315378,0,24
NONHSAT192411.1,NONHSAT192411.1,PMID25116943,LCAT_00163742,0.058538738,0.937757678,0.875515357,6,3,0.021397721,11.84082896,1.520163839,0,24
NONHSAT192414.1,NONHSAT192414.1,PMID24108091,m130128_100622_00126_c100457742550000001523064703201385_s2_p0/4483/ccs.path1,0.064721356,0.931553208,0.897329812,0,4,0.138306746,10.70971343,2.24095632,0,24
NONHSAT192486.1,ENST00000381051,ensembl,-,0.060246327,0.851448569,0.777172853,0,4,0.81828011,11.50521889,2.086009855,0,24
NONHSAT192631.1,NONHSAT192631.1,refseq,NR_046298,0.123088716,0.965420409,0.930840819,0,3,0.107797395,5.631281267,4.261907524,0,24
NONHSAT192643.1,NONHSAT192643.1,PMID24035497,intronic254,0.056083832,0.994678252,0.992017378,0,4,0.424423244,12.35912661,1.941884792,0,24
NONHSAT192666.1,NONHSAT192666.1,PMID25116943,LCAT_00165036,0.054532113,0.989050779,0.978101557,6,3,0.129714923,12.71080726,1.416117767,6,24
NONHSAT192859.1,NONHSAT192859.1,PMID25116943,LCAT_00165906,0.050338439,0.98788309,0.975766179,0,3,0.041238925,13.76973932,0.871476193,0,12
NONHSAT192987.1,NONHSAT192987.1,PMID25116943,LCAT_00166629,0.021713989,0.91593654,0.831873079,6,3,0.025205772,31.92168854,0.563879946,6,24
NONHSAT193045.1,NONHSAT193045.1,PMID25116943,LCAT_00166793,0.141889461,0.996617536,0.993235073,0,3,0.029585018,4.885120949,2.456438669,0,12
NONHSAT193446.1,NONHSAT193446.1,PMID24108091,m121218_020727_00126_c100418802550000001523036412191222_s1_p0/66265/ccs.path1,0.071702657,0.979645658,0.959291316,6,3,3.777144335,9.666966512,1.862011209,6,24
NONHSAT193639.1,NONHSAT193639.1,PMID25116943,LCAT_00180713,0.027850521,0.999091195,0.998182391,0,3,0.014725157,24.88812273,0.964315399,0,24
NONHSAT193661.1,ENST00000607601,lncipedia,"lnc-CMC1-7-1_dup1,lnc-CMC1-7-1",0.031894751,0.970163212,0.955244818,0,4,0.477197606,21.73232773,1.104345576,0,24
NONHSAT193902.1,NONHSAT193902.1,PMID24035497,intronic300,0.049726971,0.954994117,0.909988233,6,3,0.772432359,13.93905909,1.291335368,6,24
NONHSAT194315.1,NONHSAT194315.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s2_p0/77626/ccs.path1,0.032573489,0.992507015,0.98501403,6,3,0.10531495,21.27948814,0.845885008,6,24
NONHSAT194395.1,NONHSAT194395.1,PMID24463510,LocusForward_80641,0.050338438,0.987883088,0.975766176,0,3,0.08714091,13.76973964,0.871476172,0,12
NONHSAT194496.1,NONHSAT194496.1,PMID24108091,m121219_051625_00126_c100449542550000001523046302151305_s2_p0/54516/ccs.path1,0.036330439,0.946457238,0.892914477,6,3,23.00756686,19.07896518,0.943447395,6,24
NONHSAT194524.1,NONHSAT194524.1,PMID24108091,m130127_222150_00126_c100457742550000001523064703201380_s1_p0/31508/ccs.path1,0.076479718,0.901510621,0.803021242,6,3,0.063641319,9.063150262,1.98606439,6,24
NONHSAT195077.1,NONHSAT195077.1,PMID24108091,m121218_222657_00126_c100449542550000001523046302151302_s1_p0/30226/ccs.path1,0.019467054,0.998276584,0.996553169,6,3,13.20814321,35.6061667,0.505530409,6,24
NONHSAT195198.1,NONHSAT195198.1,lncipedia,"lnc-AC069257.9.1-5-5_dup1,lnc-AC069257.9.1-5-5",0.084452423,0.999272841,0.998545682,6,3,0.151347784,8.207546393,2.193103656,6,24
NONHSAT195410.1,NONHSAT195410.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s1_p0/21596/ccs.path1,0.148949089,0.925808608,0.851617215,0,3,0.858711083,4.653584556,2.578657346,0,12
NONHSAT195422.1,NONHSAT195422.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s1_p0/17212/ccs.path1,0.027017324,0.989254333,0.978508666,6,3,9.597772588,25.65565594,0.70159968,6,24
NONHSAT195434.1,NONHSAT195434.1,PMID24035497,intronic657,0.223621467,0.984827536,0.969655073,0,3,0.183914904,3.099645083,3.871410977,0,12
NONHSAT195509.1,NONHSAT195509.1,PMID24108091,m130127_011620_00126_c100456792550000001523064703201340_s1_p0/34864/ccs.path1,0.094978038,0.997960886,0.995921772,6,3,0.32773846,7.297973239,2.466438203,6,24
NONHSAT195561.1,NONHSAT195561.1,PMID24463510,LocusReverse_77151,0.026380286,0.910811809,0.821623619,0,3,0.296887654,26.2751959,0.456704492,0,12
NONHSAT195737.1,ENST00000609473,lncipedia,"lnc-DALRD3-1-3_dup1,lnc-DALRD3-1-3",0.075905981,0.928544169,0.857088338,0,3,0.137263578,9.131654312,2.628220384,0,24
NONHSAT195819.1,NONHSAT195819.1,PMID24108091,m121219_004319_00126_c100449542550000001523046302151303_s1_p0/54973/ccs.path1,0.303036774,0.903876012,0.807752024,6,3,0.157588821,2.287336848,7.869413731,6,24
NONHSAT195845.1,NONHSAT195845.1,PMID24108091,m121218_085412_00126_c100418802550000001523036412191225_s1_p0/26571/ccs.path1,0.193672626,0.970229331,0.940458662,6,3,0.042880958,3.578963095,5.029389664,6,24
NONHSAT196243.1,NONHSAT196243.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s1_p0/47063/ccs.path1,0.047376532,0.998442596,0.996885192,6,3,3.427877304,14.63060198,1.230297976,6,24
NONHSAT196244.1,ENST00000609183,lncipedia,"lnc-ISY1-1-1_dup1,lnc-ISY1-1-1",0.076479718,0.901510621,0.803021241,6,3,0.23043857,9.063150312,1.986064379,6,24
NONHSAT196284.1,NONHSAT196284.1,PMID24108091,m121219_094927_00126_c100449542550000001523046302151307_s2_p0/50519/ccs.path1,0.03257349,0.992507016,0.985014032,6,3,0.075549559,21.27948797,0.845885015,6,24
NONHSAT196475.1,ENST00000609190,lncipedia,lnc-SSR3-6-1,0.061719043,0.999622272,0.999244544,6,3,0.419403555,11.23068581,1.602751631,6,24
NONHSAT198350.1,NONHSAT198350.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s1_p0/35616/ccs.path1,0.05670978,0.990553907,0.981107813,6,3,0.101541296,12.22270972,1.472668534,6,24
